"student_id","name","course_name","semester_name","attendance_percentage","midterm","final","project","average_score"
183,"Matthew Price","Course 17","Semester 2",87,69,96,95,"86.67"
183,"Matthew Price","Course 20","Semester 2",96,75,52,61,"62.67"
183,"Matthew Price","Course 13","Semester 3",75,69,51,63,"61.00"
183,"Matthew Price","Course 16","Semester 3",72,59,83,94,"78.67"
183,"Matthew Price","Course 17","Semester 3",80,56,90,71,"72.33"
184,"Connie Murray","Course 16","Semester 1",50,41,31,30,"34.00"
184,"Connie Murray","Course 17","Semester 1",71,98,51,80,"76.33"
184,"Connie Murray","Course 19","Semester 1",66,70,57,62,"63.00"
184,"Connie Murray","Course 14","Semester 2",91,61,51,95,"69.00"
184,"Connie Murray","Course 15","Semester 2",84,76,94,100,"90.00"
184,"Connie Murray","Course 18","Semester 2",64,99,73,80,"84.00"
184,"Connie Murray","Course 11","Semester 3",70,71,86,59,"72.00"
184,"Connie Murray","Course 14","Semester 3",100,50,96,88,"78.00"
184,"Connie Murray","Course 18","Semester 3",61,90,82,83,"85.00"
184,"Connie Murray","Course 19","Semester 3",67,53,60,92,"68.33"
185,"Katrina Mccoy","Course 13","Semester 1",78,58,87,82,"75.67"
185,"Katrina Mccoy","Course 15","Semester 1",74,64,85,100,"83.00"
185,"Katrina Mccoy","Course 17","Semester 1",61,96,84,58,"79.33"
185,"Katrina Mccoy","Course 18","Semester 1",74,72,93,52,"72.33"
185,"Katrina Mccoy","Course 19","Semester 1",95,53,83,59,"65.00"
185,"Katrina Mccoy","Course 11","Semester 2",66,81,63,68,"70.67"
185,"Katrina Mccoy","Course 16","Semester 2",93,88,94,91,"91.00"
185,"Katrina Mccoy","Course 18","Semester 2",72,68,66,92,"75.33"
185,"Katrina Mccoy","Course 20","Semester 2",66,94,74,58,"75.33"
185,"Katrina Mccoy","Course 11","Semester 3",73,98,100,69,"89.00"
185,"Katrina Mccoy","Course 17","Semester 3",82,50,70,81,"67.00"
185,"Katrina Mccoy","Course 20","Semester 3",66,95,61,80,"78.67"
186,"Melissa Church","Course 13","Semester 1",83,55,65,69,"63.00"
186,"Melissa Church","Course 14","Semester 1",54,37,49,34,"40.00"
186,"Melissa Church","Course 19","Semester 1",78,90,79,90,"86.33"
186,"Melissa Church","Course 14","Semester 2",72,78,61,93,"77.33"
186,"Melissa Church","Course 15","Semester 2",73,85,61,79,"75.00"
186,"Melissa Church","Course 17","Semester 2",74,86,64,98,"82.67"
186,"Melissa Church","Course 19","Semester 2",66,58,96,97,"83.67"
186,"Melissa Church","Course 11","Semester 3",77,85,63,92,"80.00"
186,"Melissa Church","Course 12","Semester 3",60,86,70,92,"82.67"
186,"Melissa Church","Course 16","Semester 3",76,86,82,55,"74.33"
186,"Melissa Church","Course 20","Semester 3",48,42,48,35,"41.67"
187,"Jeremy Mason","Course 13","Semester 1",96,96,55,54,"68.33"
187,"Jeremy Mason","Course 16","Semester 1",87,63,68,65,"65.33"
187,"Jeremy Mason","Course 19","Semester 1",49,31,37,30,"32.67"
187,"Jeremy Mason","Course 20","Semester 1",61,84,56,79,"73.00"
187,"Jeremy Mason","Course 17","Semester 2",82,73,60,51,"61.33"
187,"Jeremy Mason","Course 19","Semester 2",78,67,77,76,"73.33"
187,"Jeremy Mason","Course 20","Semester 2",78,73,82,64,"73.00"
187,"Jeremy Mason","Course 11","Semester 3",72,53,96,61,"70.00"
187,"Jeremy Mason","Course 12","Semester 3",80,94,92,64,"83.33"
187,"Jeremy Mason","Course 13","Semester 3",89,59,70,76,"68.33"
187,"Jeremy Mason","Course 15","Semester 3",72,89,77,83,"83.00"
187,"Jeremy Mason","Course 19","Semester 3",98,72,69,88,"76.33"
188,"Karen Mendoza","Course 11","Semester 1",96,50,50,65,"55.00"
188,"Karen Mendoza","Course 15","Semester 1",74,67,93,76,"78.67"
188,"Karen Mendoza","Course 17","Semester 1",39,33,32,34,"33.00"
188,"Karen Mendoza","Course 19","Semester 1",73,85,75,71,"77.00"
188,"Karen Mendoza","Course 20","Semester 1",86,88,85,97,"90.00"
188,"Karen Mendoza","Course 11","Semester 2",93,83,50,89,"74.00"
188,"Karen Mendoza","Course 13","Semester 2",74,44,41,38,"41.00"
188,"Karen Mendoza","Course 14","Semester 2",74,60,64,93,"72.33"
188,"Karen Mendoza","Course 15","Semester 2",83,67,67,62,"65.33"
188,"Karen Mendoza","Course 19","Semester 2",79,90,69,52,"70.33"
188,"Karen Mendoza","Course 12","Semester 3",87,94,76,100,"90.00"
188,"Karen Mendoza","Course 15","Semester 3",86,67,55,84,"68.67"
188,"Karen Mendoza","Course 16","Semester 3",96,54,99,57,"70.00"
188,"Karen Mendoza","Course 18","Semester 3",96,61,67,88,"72.00"
189,"Ashley Brown","Course 14","Semester 1",92,88,72,73,"77.67"
189,"Ashley Brown","Course 17","Semester 1",98,66,83,93,"80.67"
189,"Ashley Brown","Course 20","Semester 1",65,95,95,89,"93.00"
189,"Ashley Brown","Course 14","Semester 2",77,75,91,100,"88.67"
189,"Ashley Brown","Course 16","Semester 2",70,51,69,69,"63.00"
189,"Ashley Brown","Course 17","Semester 2",89,79,59,92,"76.67"
189,"Ashley Brown","Course 12","Semester 3",88,96,93,51,"80.00"
189,"Ashley Brown","Course 15","Semester 3",44,40,30,44,"38.00"
189,"Ashley Brown","Course 17","Semester 3",96,86,82,96,"88.00"
190,"Joseph Johnson Jr.","Course 13","Semester 1",71,100,61,95,"85.33"
190,"Joseph Johnson Jr.","Course 17","Semester 1",79,80,95,73,"82.67"
190,"Joseph Johnson Jr.","Course 20","Semester 1",49,44,41,33,"39.33"
190,"Joseph Johnson Jr.","Course 11","Semester 2",62,75,60,96,"77.00"
190,"Joseph Johnson Jr.","Course 12","Semester 2",100,57,76,70,"67.67"
190,"Joseph Johnson Jr.","Course 16","Semester 2",93,66,97,87,"83.33"
190,"Joseph Johnson Jr.","Course 17","Semester 2",61,39,48,47,"44.67"
190,"Joseph Johnson Jr.","Course 16","Semester 3",82,60,86,59,"68.33"
190,"Joseph Johnson Jr.","Course 20","Semester 3",38,35,37,47,"39.67"
191,"Karen Ward","Course 12","Semester 1",46,32,46,43,"40.33"
191,"Karen Ward","Course 14","Semester 1",73,93,70,87,"83.33"
191,"Karen Ward","Course 17","Semester 1",70,80,85,96,"87.00"
191,"Karen Ward","Course 18","Semester 1",31,32,45,37,"38.00"
191,"Karen Ward","Course 15","Semester 2",93,81,81,76,"79.33"
191,"Karen Ward","Course 17","Semester 2",100,89,85,56,"76.67"
191,"Karen Ward","Course 15","Semester 3",60,74,75,50,"66.33"
191,"Karen Ward","Course 16","Semester 3",67,87,59,99,"81.67"
191,"Karen Ward","Course 20","Semester 3",69,92,55,90,"79.00"
192,"Daniel Edwards","Course 11","Semester 1",69,87,75,61,"74.33"
192,"Daniel Edwards","Course 15","Semester 1",93,91,91,99,"93.67"
192,"Daniel Edwards","Course 18","Semester 1",84,65,91,57,"71.00"
192,"Daniel Edwards","Course 19","Semester 1",68,72,75,82,"76.33"
192,"Daniel Edwards","Course 15","Semester 2",100,90,70,71,"77.00"
192,"Daniel Edwards","Course 16","Semester 2",75,84,60,55,"66.33"
192,"Daniel Edwards","Course 19","Semester 2",76,96,53,99,"82.67"
192,"Daniel Edwards","Course 20","Semester 2",85,60,67,77,"68.00"
192,"Daniel Edwards","Course 11","Semester 3",77,77,52,75,"68.00"
192,"Daniel Edwards","Course 12","Semester 3",82,69,59,66,"64.67"
192,"Daniel Edwards","Course 13","Semester 3",61,63,89,64,"72.00"
192,"Daniel Edwards","Course 15","Semester 3",74,66,62,52,"60.00"
193,"William Wilkinson","Course 11","Semester 1",81,60,92,55,"69.00"
193,"William Wilkinson","Course 12","Semester 1",68,94,57,50,"67.00"
193,"William Wilkinson","Course 15","Semester 1",97,81,91,83,"85.00"
193,"William Wilkinson","Course 17","Semester 1",60,61,60,76,"65.67"
193,"William Wilkinson","Course 13","Semester 2",96,52,87,52,"63.67"
193,"William Wilkinson","Course 14","Semester 2",71,82,97,81,"86.67"
193,"William Wilkinson","Course 15","Semester 2",67,36,42,46,"41.33"
193,"William Wilkinson","Course 11","Semester 3",74,73,65,94,"77.33"
193,"William Wilkinson","Course 14","Semester 3",80,92,74,52,"72.67"
193,"William Wilkinson","Course 15","Semester 3",78,88,97,97,"94.00"
194,"Lisa Nguyen","Course 11","Semester 1",65,54,66,75,"65.00"
194,"Lisa Nguyen","Course 15","Semester 1",84,88,87,64,"79.67"
194,"Lisa Nguyen","Course 16","Semester 1",87,77,50,60,"62.33"
194,"Lisa Nguyen","Course 19","Semester 1",83,78,68,63,"69.67"
194,"Lisa Nguyen","Course 20","Semester 1",89,58,89,50,"65.67"
194,"Lisa Nguyen","Course 12","Semester 2",63,31,34,49,"38.00"
194,"Lisa Nguyen","Course 13","Semester 2",66,66,63,51,"60.00"
194,"Lisa Nguyen","Course 15","Semester 2",99,79,92,93,"88.00"
194,"Lisa Nguyen","Course 18","Semester 2",91,69,59,50,"59.33"
194,"Lisa Nguyen","Course 11","Semester 3",61,80,54,73,"69.00"
194,"Lisa Nguyen","Course 17","Semester 3",47,34,39,45,"39.33"
194,"Lisa Nguyen","Course 18","Semester 3",95,57,94,65,"72.00"
195,"Anne Warren","Course 12","Semester 1",73,83,52,50,"61.67"
195,"Anne Warren","Course 15","Semester 1",50,48,43,33,"41.33"
195,"Anne Warren","Course 17","Semester 1",98,54,86,89,"76.33"
195,"Anne Warren","Course 18","Semester 1",78,86,57,58,"67.00"
195,"Anne Warren","Course 19","Semester 1",78,83,78,74,"78.33"
195,"Anne Warren","Course 13","Semester 2",81,94,62,72,"76.00"
195,"Anne Warren","Course 17","Semester 2",96,100,85,70,"85.00"
195,"Anne Warren","Course 20","Semester 2",69,83,68,67,"72.67"
195,"Anne Warren","Course 12","Semester 3",87,80,50,97,"75.67"
195,"Anne Warren","Course 16","Semester 3",86,94,83,84,"87.00"
195,"Anne Warren","Course 18","Semester 3",72,75,73,82,"76.67"
196,"Joyce Smith","Course 11","Semester 1",85,61,82,64,"69.00"
196,"Joyce Smith","Course 12","Semester 1",72,80,77,86,"81.00"
196,"Joyce Smith","Course 18","Semester 1",73,35,43,33,"37.00"
196,"Joyce Smith","Course 20","Semester 1",49,35,34,36,"35.00"
196,"Joyce Smith","Course 11","Semester 2",87,76,61,91,"76.00"
196,"Joyce Smith","Course 13","Semester 2",62,90,72,88,"83.33"
196,"Joyce Smith","Course 14","Semester 2",85,50,97,61,"69.33"
196,"Joyce Smith","Course 19","Semester 2",68,99,64,76,"79.67"
196,"Joyce Smith","Course 15","Semester 3",86,66,57,68,"63.67"
196,"Joyce Smith","Course 16","Semester 3",70,68,87,100,"85.00"
196,"Joyce Smith","Course 18","Semester 3",89,58,78,87,"74.33"
196,"Joyce Smith","Course 19","Semester 3",84,79,58,66,"67.67"
197,"Tamara Lee","Course 11","Semester 1",72,82,72,59,"71.00"
197,"Tamara Lee","Course 12","Semester 1",71,84,97,64,"81.67"
197,"Tamara Lee","Course 15","Semester 1",90,97,79,88,"88.00"
197,"Tamara Lee","Course 11","Semester 2",97,53,53,75,"60.33"
197,"Tamara Lee","Course 12","Semester 2",88,51,58,99,"69.33"
197,"Tamara Lee","Course 15","Semester 2",99,66,82,60,"69.33"
197,"Tamara Lee","Course 11","Semester 3",78,51,72,67,"63.33"
197,"Tamara Lee","Course 12","Semester 3",69,58,72,58,"62.67"
197,"Tamara Lee","Course 13","Semester 3",88,77,93,92,"87.33"
197,"Tamara Lee","Course 15","Semester 3",76,78,83,51,"70.67"
198,"Jill Wade","Course 14","Semester 1",74,88,51,54,"64.33"
198,"Jill Wade","Course 15","Semester 1",73,50,97,80,"75.67"
198,"Jill Wade","Course 16","Semester 1",77,83,62,51,"65.33"
198,"Jill Wade","Course 14","Semester 2",75,64,50,95,"69.67"
198,"Jill Wade","Course 15","Semester 2",82,51,72,54,"59.00"
198,"Jill Wade","Course 12","Semester 3",77,82,94,80,"85.33"
198,"Jill Wade","Course 15","Semester 3",69,77,90,97,"88.00"
198,"Jill Wade","Course 16","Semester 3",63,44,47,42,"44.33"
199,"Christopher Myers","Course 13","Semester 1",100,65,73,91,"76.33"
199,"Christopher Myers","Course 14","Semester 1",68,49,36,41,"42.00"
199,"Christopher Myers","Course 15","Semester 1",52,45,48,36,"43.00"
199,"Christopher Myers","Course 16","Semester 1",87,100,76,53,"76.33"
199,"Christopher Myers","Course 12","Semester 2",81,100,58,92,"83.33"
199,"Christopher Myers","Course 20","Semester 2",89,80,59,73,"70.67"
199,"Christopher Myers","Course 12","Semester 3",62,98,90,65,"84.33"
199,"Christopher Myers","Course 15","Semester 3",77,85,92,92,"89.67"
199,"Christopher Myers","Course 16","Semester 3",88,83,54,79,"72.00"
199,"Christopher Myers","Course 19","Semester 3",96,75,94,92,"87.00"
200,"Alison Bauer","Course 11","Semester 1",97,57,62,53,"57.33"
200,"Alison Bauer","Course 12","Semester 1",46,42,36,44,"40.67"
200,"Alison Bauer","Course 16","Semester 1",83,92,67,87,"82.00"
200,"Alison Bauer","Course 20","Semester 1",74,60,94,85,"79.67"
200,"Alison Bauer","Course 11","Semester 2",55,45,38,33,"38.67"
200,"Alison Bauer","Course 13","Semester 2",96,69,80,83,"77.33"
200,"Alison Bauer","Course 18","Semester 2",64,78,74,60,"70.67"
200,"Alison Bauer","Course 20","Semester 2",84,57,91,52,"66.67"
200,"Alison Bauer","Course 14","Semester 3",70,59,93,91,"81.00"
200,"Alison Bauer","Course 19","Semester 3",76,66,74,70,"70.00"
200,"Alison Bauer","Course 20","Semester 3",79,74,71,51,"65.33"
